-20.0,-30.0,5.0,0.003929253
-19.921362,-29.999691,5.0,0.003929253
-19.84273,-29.998764,5.0,0.011788132
-19.764107,-29.997217,5.0,0.019671898
-19.6855,-29.995052,5.0,0.027532894
-19.60691,-29.992271,5.0,0.035371013
-19.528347,-29.98887,5.0,0.043260198
-19.449812,-29.984854,5.0,0.051103007
-19.37131,-29.980217,5.0,0.058996525
-19.292849,-29.974966,5.0,0.066824704
-19.21443,-29.969095,5.0,0.074725606
-19.136059,-29.96261,5.0,0.082559116
-19.057743,-29.95551,5.0,0.09042492
-18.979485,-29.94779,5.0,0.09831713
-18.901289,-29.939459,5.0,0.10614395
-18.823162,-29.930511,5.0,0.11402679
-18.745108,-29.92095,5.0,0.121891074
-18.66713,-29.910774,5.0,0.1297611
-18.589235,-29.899986,5.0,0.13761964
-18.511429,-29.888588,5.0,0.14546104
-18.433714,-29.876575,5.0,0.15335745
-18.356096,-29.863953,5.0,0.16121699
-18.278578,-29.850721,5.0,0.16905633
-18.201168,-29.83688,5.0,0.17693996
-18.123869,-29.82243,5.0,0.18480413
-18.046686,-29.807373,5.0,0.19265778
-17.969624,-29.79171,5.0,0.20052075
-17.892689,-29.77544,5.0,0.20840316
-17.815882,-29.758566,5.0,0.21626179
-17.73921,-29.741089,5.0,0.22411735
-17.66268,-29.723011,5.0,0.23196565
-17.586292,-29.70433,5.0,0.23984312
-17.510054,-29.68505,5.0,0.24771406
-17.433971,-29.665169,5.0,0.25558546
-17.358046,-29.644691,5.0,0.26343343
-17.282284,-29.623617,5.0,0.27130648
-17.206692,-29.60195,5.0,0.2791526
-17.13127,-29.579687,5.0,0.28702188
-17.056026,-29.556831,5.0,0.2949021
-16.980965,-29.533384,5.0,0.3027662
-16.906092,-29.50935,5.0,0.31061316
-16.831408,-29.484726,5.0,0.31848314
-16.75692,-29.459515,5.0,0.32636026
-16.682632,-29.43372,5.0,0.33420694
-16.608551,-29.407341,5.0,0.34207764
-16.53468,-29.38038,5.0,0.3499418
-16.461021,-29.35284,5.0,0.3577998
-16.387583,-29.324722,5.0,0.36566055
-16.314367,-29.296026,5.0,0.37353864
-16.24138,-29.266756,5.0,0.38139817
-16.168625,-29.236914,5.0,0.38924423
-16.096107,-29.2065,5.0,0.39712706
-16.02383,-29.175514,5.0,0.40499687
-15.951799,-29.143965,5.0,0.41282848
-15.880019,-29.111847,5.0,0.4207289
-15.808494,-29.079166,5.0,0.42858267
-15.7372265,-29.045925,5.0,0.43643448
-15.6662245,-29.012125,5.0,0.44430032
-15.5954895,-28.977766,5.0,0.45217663
-15.525026,-28.942852,5.0,0.46003556
-15.454841,-28.907387,5.0,0.46788344
-15.384936,-28.871368,5.0,0.47577494
-15.315316,-28.834803,5.0,0.48361826
-15.245987,-28.797691,5.0,0.49147967
-15.176951,-28.760035,5.0,0.49935836
-15.108214,-28.721836,5.0,0.50722337
-15.039779,-28.6831,5.0,0.51506364
-14.971651,-28.643826,5.0,0.5229458
-14.903833,-28.604015,5.0,0.53081894
-14.836331,-28.563675,5.0,0.5386662
-14.769149,-28.522804,5.0,0.5465384
-14.70229,-28.481407,5.0,0.5543944
-14.635757,-28.439486,5.0,0.5622553
-14.569558,-28.397041,5.0,0.5701344
-14.503694,-28.354078,5.0,0.5779858
-14.4381695,-28.310598,5.0,0.5858567
-14.372989,-28.266603,5.0,0.5937273
-14.308157,-28.2221,5.0,0.6015784
-14.243676,-28.177086,5.0,0.6094433
-14.179552,-28.131567,5.0,0.61731005
-14.1157875,-28.085545,5.0,0.6251781
-14.052386,-28.039022,5.0,0.63303506
-13.989354,-27.992004,5.0,0.6408961
-13.926693,-27.94449,5.0,0.64877164
-13.864408,-27.896486,5.0,0.6566258
-13.802501,-27.847994,5.0,0.664483
-13.740978,-27.799015,5.0,0.6723659
-13.679842,-27.749556,5.0,0.680207
-13.619098,-27.699615,5.0,0.68809396
-13.558747,-27.6492,5.0,0.69594014
-13.498795,-27.59831,5.0,0.70381725
-13.439245,-27.546953,5.0,0.71166754
-13.3801,-27.495127,5.0,0.7195442
-13.321365,-27.442839,5.0,0.72739565
-13.263043,-27.390089,5.0,0.73527145
-13.205138,-27.336884,5.0,0.74312586
-13.147653,-27.283224,5.0,0.750987
-13.090591,-27.229113,5.0,0.7588717
-13.0339575,-27.174557,5.0,0.7667111
-12.977754,-27.119555,5.0,0.7745932
-12.921985,-27.064114,5.0,0.78244823
-12.866653,-27.008236,5.0,0.79031193
-12.811763,-26.951923,5.0,0.7981842
-12.757318,-26.895184,5.0,0.80603236
-12.70332,-26.838015,5.0,0.8139148
-12.649773,-26.780424,5.0,0.8217657
-12.596681,-26.722414,5.0,0.82963574
-12.544046,-26.66399,5.0,0.83748364
-12.491873,-26.605152,5.0,0.8453585
-12.440164,-26.545906,5.0,0.85322124
-12.388923,-26.486254,5.0,0.86110455
-12.338152,-26.426203,5.0,0.8689432
-12.287854,-26.365753,5.0,0.8768096
-12.238034,-26.30491,5.0,0.884676
-12.188694,-26.243677,5.0,0.8925459
-12.139837,-26.182058,5.0,0.9004078
-12.091466,-26.120056,5.0,0.90827364
-12.043585,-26.057676,5.0,0.9161426
-11.996195,-25.994923,5.0,0.9239917
-11.9493,-25.931797,5.0,0.93186486
-11.902903,-25.868305,5.0,0.93972373
-11.857006,-25.804451,5.0,0.94758344
-11.811613,-25.740236,5.0,0.95545846
-11.7667265,-25.675669,5.0,0.9633073
-11.722349,-25.610748,5.0,0.971186
-11.678484,-25.545483,5.0,0.97903997
-11.635133,-25.479872,5.0,0.986914
-11.592299,-25.413923,5.0,0.99477494
-11.549986,-25.347641,5.0,1.00263
-11.508195,-25.281027,5.0,1.0105027
-11.4669285,-25.214087,5.0,1.0183572
-11.42619,-25.146822,5.0,1.0262401
-11.385982,-25.07924,5.0,1.0340831
-11.346307,-25.011347,5.0,1.0419537
-11.307166,-24.94314,5.0,1.0498241
-11.268563,-24.87463,5.0,1.0576762
-11.230501,-24.805817,5.0,1.0655601
-11.19298,-24.736708,5.0,1.0733969
-11.156004,-24.667305,5.0,1.0812756
-11.1195755,-24.597614,5.0,1.0891415
-11.083695,-24.52764,5.0,1.0969956
-11.0483675,-24.457384,5.0,1.1048708
-11.013592,-24.386852,5.0,1.1127241
-10.979373,-24.31605,5.0,1.1205995
-10.945712,-24.244982,5.0,1.1284544
-10.91261,-24.173649,5.0,1.1363201
-10.880071,-24.10206,5.0,1.1441789
-10.848095,-24.030216,5.0,1.1520487
-10.816686,-23.958122,5.0,1.1599219
-10.785844,-23.885786,5.0,1.1677676
-10.755572,-23.813208,5.0,1.175647
-10.725872,-23.740395,5.0,1.1835
-10.696745,-23.667349,5.0,1.1913664
-10.668194,-23.594078,5.0,1.1992307
-10.64022,-23.520584,5.0,1.2070974
-10.612824,-23.446873,5.0,1.214961
-10.586009,-23.372948,5.0,1.222819
-10.559776,-23.298815,5.0,1.2306864
-10.534127,-23.224476,5.0,1.238557
-10.509064,-23.14994,5.0,1.2464111
-10.484587,-23.075209,5.0,1.2542768
-10.460698,-23.000286,5.0,1.2621427
-10.4374,-22.925179,5.0,1.2700095
-10.414693,-22.849892,5.0,1.2778666
-10.392578,-22.774427,5.0,1.2857283
-10.3710575,-22.698792,5.0,1.2935928
-10.350133,-22.622988,5.0,1.3014672
-10.329804,-22.547024,5.0,1.3093158
-10.310075,-22.4709,5.0,1.3171996
-10.290944,-22.394625,5.0,1.3250529
-10.272413,-22.318201,5.0,1.3329122
-10.254484,-22.241634,5.0,1.3407779
-10.237158,-22.164928,5.0,1.3486443
-10.220435,-22.08809,5.0,1.3565012
-10.204318,-22.011122,5.0,1.3643819
-10.188806,-21.934029,5.0,1.3722306
-10.173901,-21.856817,5.0,1.3801008
-10.159603,-21.77949,5.0,1.3879664
-10.145913,-21.702051,5.0,1.3958186
-10.1328335,-21.62451,5.0,1.4036897
-10.120364,-21.546867,5.0,1.4115572
-10.108505,-21.469128,5.0,1.4194167
-10.097259,-21.391298,5.0,1.4272854
-10.086624,-21.313383,5.0,1.4351474
-10.076602,-21.235386,5.0,1.4430027
-10.067194,-21.157312,5.0,1.4508728
-10.058401,-21.079168,5.0,1.4587463
-10.050221,-21.000957,5.0,1.4665904
-10.042658,-20.922684,5.0,1.4744655
-10.03571,-20.844353,5.0,1.4823334
-10.029379,-20.76597,5.0,1.490195
-10.0236635,-20.68754,5.0,1.4980528
-10.018565,-20.609068,5.0,1.5059174
-10.014085,-20.530558,5.0,1.513791
-10.0102215,-20.452015,5.0,1.5216483
-10.006975,-20.373444,5.0,1.5295031
-10.004348,-20.29485,5.0,1.5373791
-10.002338,-20.216238,5.0,1.5452408
-10.000947,-20.137613,5.0,1.5531013
-10.000174,-20.058979,5.0,1.5609609
-10.000019,-19.980341,5.0,1.5688317
-10.0004835,-19.901705,5.0,1.5767024
-10.001565,-19.823074,5.0,1.5845492
-10.003265,-19.744453,5.0,1.5924208
-10.005585,-19.66585,5.0,1.6002945
-10.008521,-19.587267,5.0,1.6081455
-10.012075,-19.508709,5.0,1.6160103
-10.016248,-19.430183,5.0,1.6238797
-10.021037,-19.35169,5.0,1.631737
-10.026444,-19.27324,5.0,1.6396135
-10.032468,-19.194832,5.0,1.6474677
-10.039107,-19.116474,5.0,1.6553273
-10.046363,-19.038172,5.0,1.6631931
-10.0542345,-18.959929,5.0,1.6710634
-10.06272,-18.88175,5.0,1.6789169
-10.071821,-18.80364,5.0,1.6867877
-10.081536,-18.725605,5.0,1.694655
-10.091865,-18.64765,5.0,1.7025192
-10.102805,-18.569777,5.0,1.7103746
-10.114358,-18.491991,5.0,1.7182399
-10.126523,-18.414299,5.0,1.7261158
-10.1392975,-18.336706,5.0,1.7339672
-10.152682,-18.259216,5.0,1.7418386
-10.166676,-18.181833,5.0,1.7496942
-10.181277,-18.104563,5.0,1.7575628
-10.1964855,-18.02741,5.0,1.765421
-10.212301,-17.950378,5.0,1.7732958
-10.228722,-17.873474,5.0,1.7811544
-10.245746,-17.796701,5.0,1.7890115
-10.263373,-17.720064,5.0,1.7968789
-10.281604,-17.643568,5.0,1.8047507
-10.300434,-17.567219,5.0,1.8126042
-10.319865,-17.491018,5.0,1.8204752
-10.339894,-17.414974,5.0,1.8283348
-10.360521,-17.33909,5.0,1.836207
-10.381743,-17.26337,5.0,1.8440567
-10.403561,-17.187819,5.0,1.8519195
-10.425972,-17.112442,5.0,1.8597975
-10.448975,-17.037245,5.0,1.8676546
-10.4725685,-16.962229,5.0,1.8755187
-10.496752,-16.887402,5.0,1.8833886
-10.521522,-16.812767,5.0,1.891239
-10.546879,-16.738329,5.0,1.8991163
-10.57282,-16.664093,5.0,1.9069709
-10.599344,-16.590063,5.0,1.9148415
-10.62645,-16.516245,5.0,1.9227027
-10.654135,-16.442642,5.0,1.930569
-10.682398,-16.369259,5.0,1.9384298
-10.711237,-16.296099,5.0,1.9462852
-10.74065,-16.22317,5.0,1.9541537
-10.770637,-16.150473,5.0,1.9620202
-10.801194,-16.078014,5.0,1.9698917
-10.832319,-16.0058,5.0,1.9777471
-10.864013,-15.933831,5.0,1.9856185
-10.89627,-15.862114,5.0,1.9934683
-10.9290905,-15.790652,5.0,2.001338
-10.962473,-15.719451,5.0,2.009211
-10.996413,-15.648515,5.0,2.017066
-11.0309105,-15.5778475,5.0,2.024931
-11.065962,-15.507454,5.0,2.0327897
-11.101566,-15.437338,5.0,2.0406594
-11.137721,-15.367504,5.0,2.048524
-11.174424,-15.297956,5.0,2.0563893
-11.211673,-15.228701,5.0,2.0642562
-11.249464,-15.159739,5.0,2.072103
-11.287798,-15.091077,5.0,2.0799904
-11.32667,-15.022718,5.0,2.0878425
-11.366077,-14.954667,5.0,2.0956974
-11.406019,-14.886929,5.0,2.103568
-11.446493,-14.819506,5.0,2.1114364
-11.487495,-14.752403,5.0,2.119294
-11.529024,-14.685626,5.0,2.1271627
-11.571077,-14.619177,5.0,2.1350298
-11.613651,-14.553061,5.0,2.1428888
-11.656744,-14.487281,5.0,2.1507533
-11.700353,-14.421842,5.0,2.158614
-11.744474,-14.356749,5.0,2.1664848
-11.789106,-14.292004,5.0,2.174339
-11.834247,-14.227612,5.0,2.1822078
-11.879891,-14.163577,5.0,2.1900716
-11.926039,-14.099903,5.0,2.197937
-11.972685,-14.036593,5.0,2.2057912
-12.019828,-13.973654,5.0,2.2136693
-12.067464,-13.911086,5.0,2.221523
-12.115591,-13.848895,5.0,2.2293942
-12.164206,-13.787085,5.0,2.2372568
-12.2133045,-13.725657,5.0,2.2451131
-12.262885,-13.664619,5.0,2.2529864
-12.312943,-13.603972,5.0,2.2608376
-12.363478,-13.543721,5.0,2.2687085
-12.414485,-13.48387,5.0,2.2765827
-12.4659605,-13.42442,5.0,2.2844343
-12.517901,-13.365378,5.0,2.2922983
-12.570306,-13.3067465,5.0,2.300168
-12.62317,-13.2485285,5.0,2.308034
-12.67649,-13.190727,5.0,2.3158882
-12.730262,-13.1333475,5.0,2.323748
-12.784485,-13.076393,5.0,2.3316321
-12.839153,-13.019866,5.0,2.3394804
-12.894264,-12.963771,5.0,2.3473446
-12.949815,-12.908111,5.0,2.3552084
-13.005801,-12.852889,5.0,2.363072
-13.062221,-12.79811,5.0,2.3709447
-13.119069,-12.743775,5.0,2.3788009
-13.176343,-12.68989,5.0,2.3866675
-13.234038,-12.6364565,5.0,2.3945274
-13.292152,-12.583479,5.0,2.402398
-13.350681,-12.530959,5.0,2.410254
-13.409622,-12.478902,5.0,2.4181309
-13.468969,-12.42731,5.0,2.4259868
-13.528721,-12.376185,5.0,2.433845
-13.588873,-12.325533,5.0,2.4417179
-13.649421,-12.275354,5.0,2.4495702
-13.7103615,-12.225655,5.0,2.457446
-13.771691,-12.1764345,5.0,2.4653006
-13.833406,-12.127699,5.0,2.473172
-13.895503,-12.07945,5.0,2.4810324
-13.957976,-12.031691,5.0,2.488894
-14.020824,-11.984425,5.0,2.4967697
-14.084042,-11.937654,5.0,2.504621
-14.147624,-11.891381,5.0,2.5124826
-14.211569,-11.845611,5.0,2.5203521
-14.275872,-11.8003435,5.0,2.528213
-14.340529,-11.755585,5.0,2.5360887
-14.405536,-11.711335,5.0,2.5439398
-14.470889,-11.667598,5.0,2.5518074
-14.536584,-11.624376,5.0,2.5596747
-14.602616,-11.581672,5.0,2.5675256
-14.6689825,-11.539489,5.0,2.575401
-14.735679,-11.4978285,5.0,2.5832608
-14.8027,-11.456695,5.0,2.5911293
-14.870043,-11.416088,5.0,2.598983
-14.937703,-11.376013,5.0,2.6068532
-15.005676,-11.336472,5.0,2.6147237
-15.073958,-11.297465,5.0,2.6225805
-15.142545,-11.258997,5.0,2.6304386
-15.211432,-11.221069,5.0,2.6383107
-15.280616,-11.183685,5.0,2.6461794
-15.35009,-11.146846,5.0,2.65403
-15.419853,-11.110554,5.0,2.6619017
-15.489899,-11.074812,5.0,2.6697662
-15.560224,-11.039621,5.0,2.677625
-15.630823,-11.004985,5.0,2.6854892
-15.701693,-10.970905,5.0,2.6933594
-15.772827,-10.937384,5.0,2.7012143
-15.844224,-10.904423,5.0,2.7090867
-15.915878,-10.872024,5.0,2.7169445
-15.987784,-10.84019,5.0,2.7248163
-16.059938,-10.808922,5.0,2.7326689
-16.132336,-10.778223,5.0,2.740542
-16.204973,-10.748094,5.0,2.7484004
-16.277845,-10.718536,5.0,2.7562647
-16.350948,-10.689553,5.0,2.7641332
-16.424274,-10.661146,5.0,2.7719886
-16.497824,-10.633316,5.0,2.7798555
-16.571589,-10.606066,5.0,2.7877219
-16.645567,-10.579396,5.0,2.795591
-16.719751,-10.553309,5.0,2.8034503
-16.79414,-10.527806,5.0,2.811313
-16.868725,-10.502889,5.0,2.8191671
-16.943504,-10.4785595,5.0,2.8270483
-17.018473,-10.454818,5.0,2.8348951
-17.093626,-10.431667,5.0,2.8427737
-17.168959,-10.409108,5.0,2.8506308
-17.244467,-10.387142,5.0,2.8584971
